sistema,uf,competencia,cnes,procedimento,qtd,valor
SIH,AL,202506,0136581,0406020574,1.0,692.19
SIH,AL,202506,0136581,0406020493,1.0,791.41
SIH,AL,202506,2005417,0406030030,18.0,127035.75
SIH,AL,202506,2005417,0406010811,1.0,24493.35
SIH,AL,202506,2005417,0406030014,2.0,8008.05
SIH,AL,202506,2005417,0406030022,8.0,82259.02
SIH,AL,202506,2005417,0406010935,5.0,123655.74
SIH,AL,202506,2005417,0406010536,1.0,13656.71
SIH,AL,202506,2005417,0406011206,1.0,25694.16
SIH,AL,202506,2005417,0406010650,6.0,54132.32
SIH,AL,202506,2005417,0406010820,4.0,105432.86
SIH,AL,202506,2005417,0406030049,4.0,33430.8
SIH,AL,202506,2005417,0406020078,1.0,472.7
SIH,AL,202506,2010356,0406020566,4.0,3333.92
SIH,AL,202506,2010356,0406040087,4.0,4261.44
SIH,AL,202506,2010356,0406040095,1.0,1065.36
SIH,AL,202506,2007037,0406011117,5.0,254950.6
SIH,AL,202506,2007037,0406030030,6.0,33684.12
SIH,AL,202506,2007037,0406010951,2.0,39576.03
SIH,AL,202506,2007037,0406011010,1.0,8191.28
SIH,AL,202506,7471955,0406020566,32.0,26671.36
SIH,AL,202506,2007037,0406010587,4.0,185877.1
SIH,AL,202506,2007037,0406010935,10.0,217789.31
SIH,AL,202506,2007037,0406011206,1.0,29455.34
SIH,AL,202506,2007037,0406030022,3.0,25748.99
SIH,AL,202506,2007037,0406020078,18.0,7922.8
